tile,chip,x,y,f1,f2,labels
35JKL,19,253,186,0.6151275,0.6389975,6
35JKL,19,253,185,0.6151275,0.6389975,6
35JKL,19,253,184,0.6151275,0.6389975,6
35JKL,19,253,183,0.6035225,0.630005,6
35JKL,19,253,182,0.6035225,0.630005,6
35JKL,19,253,181,0.6035225,0.630005,6
35JKL,19,253,180,0.614605,0.6427375,6
35JKL,19,253,179,0.614605,0.6427375,6
35JKL,19,253,178,0.614605,0.6427375,6
35JKL,19,253,177,0.6312975,0.661575,6
35JKL,19,253,176,0.6312975,0.661575,6
35JKL,19,253,175,0.6312975,0.661575,6
35JKL,19,253,174,0.64799,0.6779925,6
35JKL,19,253,173,0.64799,0.6779925,6
35JKL,19,253,172,0.64799,0.6779925,6
35JKL,19,253,171,0.6661675,0.690395,6
35JKL,19,253,170,0.6661675,0.690395,6
35JKL,19,253,169,0.6661675,0.690395,6
35JKL,19,253,168,0.673675,0.69331,6
35JKL,19,253,167,0.673675,0.69331,6
35JKL,19,253,166,0.673675,0.69331,6
35JKL,19,253,165,0.6708425,0.6953175,6
35JKL,19,253,164,0.6708425,0.6953175,6
35JKL,19,253,163,0.6708425,0.6953175,6
35JKL,19,253,162,0.6721625,0.69617,6
35JKL,19,253,161,0.6721625,0.69617,6
35JKL,19,253,160,0.6721625,0.69617,6
35JKL,19,253,159,0.671585,0.69738,7
35JKL,19,253,158,0.671585,0.69738,7
35JKL,19,253,157,0.671585,0.69738,7
35JKL,19,253,156,0.6743075,0.70035,7
35JKL,19,253,155,0.6743075,0.70035,7
35JKL,19,253,154,0.6743075,0.70035,6
35JKL,19,253,153,0.6818975,0.70442,6
35JKL,19,253,152,0.6818975,0.70442,6
35JKL,19,253,151,0.6818975,0.70442,6
35JKL,19,253,150,0.6842625,0.70816,6
35JKL,19,253,149,0.6842625,0.70816,6
35JKL,19,253,148,0.6842625,0.70816,6
35JKL,19,253,147,0.6848675,0.71234,6
35JKL,19,253,146,0.6848675,0.71234,6
35JKL,19,253,145,0.6848675,0.71234,6
35JKL,19,253,144,0.6786525,0.7077475,6
35JKL,19,253,143,0.6786525,0.7077475,6
35JKL,19,253,142,0.6786525,0.7077475,6
35JKL,19,253,141,0.664435,0.6922925,6
35JKL,19,253,140,0.664435,0.6922925,6
35JKL,19,253,139,0.664435,0.6922925,6
35JKL,19,253,138,0.6625925,0.686655,6
35JKL,19,253,137,0.6625925,0.686655,6
35JKL,19,253,136,0.6625925,0.686655,6
35JKL,19,253,135,0.6755175,0.701725,6
35JKL,19,253,134,0.6755175,0.701725,6
35JKL,19,253,133,0.6755175,0.701725,6
35JKL,19,253,132,0.6877825,0.7150625,6
35JKL,19,253,131,0.6877825,0.7150625,6
35JKL,19,253,130,0.6877825,0.7150625,6
35JKL,19,253,129,0.6883875,0.7149525,6
35JKL,19,253,128,0.6883875,0.7149525,6
35JKL,19,253,127,0.6883875,0.7149525,7
35JKL,19,253,126,0.696005,0.719545,7
35JKL,19,253,125,0.696005,0.719545,7
35JKL,19,253,124,0.696005,0.719545,7
35JKL,19,253,123,0.70541,0.729115,2
35JKL,19,253,122,0.70541,0.729115,2
35JKL,19,253,121,0.70541,0.729115,2
35JKL,19,253,120,0.714045,0.74039,2
35JKL,19,253,119,0.714045,0.74039,2
35JKL,19,253,118,0.714045,0.74039,2
35JKL,19,253,117,0.71278,0.74699,2
35JKL,19,253,116,0.71278,0.74699,7
35JKL,19,253,115,0.71278,0.74699,7
35JKL,19,253,114,0.7007625,0.7387125,7
35JKL,19,253,113,0.7007625,0.7387125,7
35JKL,19,253,112,0.7007625,0.7387125,7
35JKL,19,253,111,0.7051625,0.738795,7
35JKL,19,253,110,0.7051625,0.738795,7
35JKL,19,253,109,0.7051625,0.738795,7
35JKL,19,253,108,0.70706,0.7421225,7
35JKL,19,253,107,0.70706,0.7421225,7
35JKL,19,253,106,0.70706,0.7421225,7
35JKL,19,253,105,0.7125325,0.74545,7
35JKL,19,253,104,0.7125325,0.74545,7
35JKL,19,253,103,0.7125325,0.74545,7
35JKL,19,253,102,0.719655,0.749685,7
35JKL,19,253,101,0.719655,0.749685,7
35JKL,19,253,100,0.719655,0.749685,7
35JKL,19,253,99,0.733405,0.76008,7
35JKL,19,253,98,0.733405,0.76008,7
35JKL,19,253,97,0.733405,0.76008,7
35JKL,19,253,96,0.7539475,0.77889,7
35JKL,19,253,95,0.7539475,0.77889,6
35JKL,19,253,94,0.7539475,0.77889,6
35JKL,19,253,93,0.768055,0.7940975,6
35JKL,19,253,92,0.768055,0.7940975,6
35JKL,19,253,91,0.768055,0.7940975,6
35JKL,19,253,90,0.777405,0.8015225,6
35JKL,19,253,89,0.777405,0.8015225,6
35JKL,19,253,88,0.777405,0.8015225,6
35JKL,19,253,87,0.7799075,0.807325,6
35JKL,19,253,86,0.7799075,0.807325,6
35JKL,19,253,85,0.7799075,0.807325,6
35JKL,19,253,84,0.76481,0.79825,6
35JKL,19,253,83,0.76481,0.79825,6
35JKL,19,253,82,0.76481,0.79825,6
35JKL,19,253,81,0.75854,0.7876075,6
35JKL,19,253,80,0.75854,0.7876075,6
35JKL,19,253,79,0.75854,0.7876075,6
35JKL,19,253,78,0.74193,0.77647,6
35JKL,19,253,77,0.74193,0.77647,6
35JKL,19,253,76,0.74193,0.77647,6
35JKL,19,253,75,0.7152825,0.751005,6
35JKL,19,253,74,0.7152825,0.751005,6
35JKL,19,253,73,0.7152825,0.751005,6
35JKL,19,253,72,0.72686,0.7546075,6
35JKL,19,253,71,0.72686,0.7546075,6
35JKL,19,253,70,0.72686,0.7546075,6
35JKL,19,253,69,0.7483925,0.7758375,6
35JKL,19,253,68,0.7483925,0.7758375,6
35JKL,19,253,67,0.7483925,0.7758375,6
35JKL,19,253,66,0.7553775,0.78329,6
35JKL,19,253,65,0.7553775,0.78329,6
35JKL,19,253,64,0.7553775,0.78329,6
35JKL,19,253,63,0.7648925,0.7906325,6
35JKL,19,253,62,0.7648925,0.7906325,6
35JKL,19,253,61,0.7648925,0.7906325,6
35JKL,19,253,60,0.7778725,0.8030075,6
35JKL,19,253,59,0.7778725,0.8030075,6
35JKL,19,253,58,0.7778725,0.8030075,6
35JKL,19,253,57,0.7807325,0.80716,6
35JKL,19,253,56,0.7807325,0.80716,6
35JKL,19,253,55,0.7807325,0.80716,6
35JKL,19,253,54,0.7773775,0.804685,6
35JKL,19,253,53,0.7773775,0.804685,6
35JKL,19,253,52,0.7773775,0.804685,6
35JKL,19,253,51,0.782025,0.8039425,6
35JKL,19,253,50,0.782025,0.8039425,6
35JKL,19,253,49,0.782025,0.8039425,6
35JKL,19,253,48,0.78626,0.80804,6
35JKL,19,253,47,0.78626,0.80804,6
35JKL,19,253,46,0.78626,0.80804,6
35JKL,19,253,45,0.78296,0.8088925,6
35JKL,19,253,44,0.78296,0.8088925,6
35JKL,19,253,43,0.78296,0.8088925,6
35JKL,19,253,42,0.781695,0.8087825,6
35JKL,19,253,41,0.781695,0.8087825,6
35JKL,19,253,40,0.781695,0.8087825,6
35JKL,19,253,39,0.7819425,0.8076275,6
35JKL,19,253,38,0.7819425,0.8076275,6
35JKL,19,253,37,0.7819425,0.8076275,6
35JKL,19,253,36,0.780155,0.8130175,6
35JKL,19,253,35,0.780155,0.8130175,6
35JKL,19,253,34,0.780155,0.8130175,6
35JKL,19,253,33,0.772785,0.80122,6
35JKL,19,253,32,0.772785,0.80122,6
35JKL,19,253,31,0.772785,0.80122,6
35JKL,19,253,30,0.766295,0.79836,6
35JKL,19,253,29,0.766295,0.79836,6
35JKL,19,253,28,0.766295,0.79836,6
35JKL,19,253,27,0.75293,0.7916775,6
35JKL,19,253,26,0.75293,0.7916775,6
35JKL,19,253,25,0.75293,0.7916775,6
35JKL,19,253,24,0.7370625,0.7815575,6
35JKL,19,253,23,0.7370625,0.7815575,6
35JKL,19,253,22,0.7370625,0.7815575,6
35JKL,19,253,21,0.7183075,0.7633525,6
35JKL,19,253,20,0.7183075,0.7633525,6
35JKL,19,253,19,0.7183075,0.7633525,6
35JKL,19,253,18,0.68803,0.7356325,6
35JKL,19,253,17,0.68803,0.7356325,6
35JKL,19,253,16,0.68803,0.7356325,6
35JKL,19,253,15,0.6621525,0.705025,6
35JKL,19,253,14,0.6621525,0.705025,6
35JKL,19,253,13,0.6621525,0.705025,6
35JKL,19,253,12,0.6546175,0.6823925,6
35JKL,19,253,11,0.6546175,0.6823925,6
35JKL,19,253,10,0.6546175,0.6823925,6
35JKL,19,253,9,0.6536275,0.6773875,6
35JKL,19,253,8,0.6536275,0.6773875,6
35JKL,19,253,7,0.6536275,0.6773875,6
35JKL,19,253,6,0.65833,0.6809075,6
35JKL,19,253,5,0.65833,0.6809075,6
35JKL,19,253,4,0.65833,0.6809075,6
35JKL,19,253,3,0.680935,0.69738,6
35JKL,19,253,2,0.680935,0.69738,6
35JKL,19,253,1,0.680935,0.69738,6
35JKL,19,253,0,0.685335,0.70827,6
35JKL,19,252,255,0.5779475,0.5986,7
35JKL,19,252,254,0.5779475,0.5986,7
35JKL,19,252,253,0.5779475,0.5986,7
35JKL,19,252,252,0.575335,0.5973625,7
35JKL,19,252,251,0.575335,0.5973625,7
35JKL,19,252,250,0.575335,0.5973625,7
35JKL,19,252,249,0.5678,0.594035,7
35JKL,19,252,248,0.5678,0.594035,7
35JKL,19,252,247,0.5678,0.594035,7
35JKL,19,252,246,0.5698075,0.59673,7
35JKL,19,252,245,0.5698075,0.59673,7
35JKL,19,252,244,0.5698075,0.59673,7
35JKL,19,252,243,0.5738775,0.59541,7
35JKL,19,252,242,0.5738775,0.59541,7
35JKL,19,252,241,0.5738775,0.59541,7
35JKL,19,252,240,0.56604,0.58727,7
35JKL,19,252,239,0.56604,0.58727,7
35JKL,19,252,238,0.56604,0.58727,7
35JKL,19,252,237,0.5564975,0.580175,7
35JKL,19,252,236,0.5564975,0.580175,5
35JKL,19,252,235,0.5564975,0.580175,5
35JKL,19,252,234,0.5516575,0.5737125,5
35JKL,19,252,233,0.5516575,0.5737125,7
35JKL,19,252,232,0.5516575,0.5737125,7
35JKL,19,252,231,0.5514375,0.5761875,7
35JKL,19,252,230,0.5514375,0.5761875,7
35JKL,19,252,229,0.5514375,0.5761875,7
35JKL,19,252,228,0.558615,0.5810275,7
35JKL,19,252,227,0.558615,0.5810275,7
35JKL,19,252,226,0.558615,0.5810275,7
35JKL,19,252,225,0.56219,0.5821,7
35JKL,19,252,224,0.56219,0.5821,7
35JKL,19,252,223,0.56219,0.5821,7
35JKL,19,252,222,0.561915,0.5821275,7
35JKL,19,252,221,0.561915,0.5821275,7
35JKL,19,252,220,0.561915,0.5821275,7
35JKL,19,252,219,0.56461,0.5890575,7
35JKL,19,252,218,0.56461,0.5890575,7
35JKL,19,252,217,0.56461,0.5890575,7
35JKL,19,252,216,0.5638675,0.5885075,7
35JKL,19,252,215,0.5638675,0.5885075,7
35JKL,19,252,214,0.5638675,0.5885075,7
35JKL,19,252,213,0.5658475,0.5935675,7
35JKL,19,252,212,0.5658475,0.5935675,7
35JKL,19,252,211,0.5658475,0.5935675,7
35JKL,19,252,210,0.5714025,0.6004425,7
35JKL,19,252,209,0.5714025,0.6004425,7
35JKL,19,252,208,0.5714025,0.6004425,7
35JKL,19,252,207,0.58562,0.6180425,7
35JKL,19,252,206,0.58562,0.6180425,7
35JKL,19,252,205,0.58562,0.6180425,7
35JKL,19,252,204,0.59816,0.6254675,7
35JKL,19,252,203,0.59816,0.6254675,7
35JKL,19,252,202,0.59816,0.6254675,7
35JKL,19,252,201,0.6090225,0.6332225,7
35JKL,19,252,200,0.6090225,0.6332225,7
35JKL,19,252,199,0.6090225,0.6332225,7
35JKL,19,252,198,0.6145225,0.63072,7
35JKL,19,252,197,0.6145225,0.63072,7
35JKL,19,252,196,0.6145225,0.63072,7
35JKL,19,252,195,0.61884,0.64216,7
35JKL,19,252,194,0.61884,0.64216,7
35JKL,19,252,193,0.61884,0.64216,7
35JKL,19,252,192,0.61961,0.637815,7
35JKL,19,252,191,0.61961,0.637815,6
35JKL,19,252,190,0.61961,0.637815,6
35JKL,19,252,189,0.62071,0.6423525,6
35JKL,19,252,188,0.62071,0.6423525,6
35JKL,19,252,187,0.62071,0.6423525,6
35JKL,19,252,186,0.6151275,0.6389975,6
35JKL,19,252,185,0.6151275,0.6389975,6
35JKL,19,252,184,0.6151275,0.6389975,6
35JKL,19,252,183,0.6035225,0.630005,6
35JKL,19,252,182,0.6035225,0.630005,6
35JKL,19,252,181,0.6035225,0.630005,6
35JKL,19,252,180,0.614605,0.6427375,6
35JKL,19,252,179,0.614605,0.6427375,6
35JKL,19,252,178,0.614605,0.6427375,6
35JKL,19,252,177,0.6312975,0.661575,6
35JKL,19,252,176,0.6312975,0.661575,6
35JKL,19,252,175,0.6312975,0.661575,6
35JKL,19,252,174,0.64799,0.6779925,6
35JKL,19,252,173,0.64799,0.6779925,6
35JKL,19,252,172,0.64799,0.6779925,6
35JKL,19,252,171,0.6661675,0.690395,6
35JKL,19,252,170,0.6661675,0.690395,6
35JKL,19,252,169,0.6661675,0.690395,6
35JKL,19,252,168,0.673675,0.69331,6
35JKL,19,252,167,0.673675,0.69331,6
35JKL,19,252,166,0.673675,0.69331,6
35JKL,19,252,165,0.6708425,0.6953175,6
35JKL,19,252,164,0.6708425,0.6953175,6
35JKL,19,252,163,0.6708425,0.6953175,6
35JKL,19,252,162,0.6721625,0.69617,6
35JKL,19,252,161,0.6721625,0.69617,6
35JKL,19,252,160,0.6721625,0.69617,6
35JKL,19,252,159,0.671585,0.69738,7
35JKL,19,252,158,0.671585,0.69738,7
35JKL,19,252,157,0.671585,0.69738,7
35JKL,19,252,156,0.6743075,0.70035,7
35JKL,19,252,155,0.6743075,0.70035,7
35JKL,19,252,154,0.6743075,0.70035,6
35JKL,19,252,153,0.6818975,0.70442,6
35JKL,19,252,152,0.6818975,0.70442,6
35JKL,19,252,151,0.6818975,0.70442,6
35JKL,19,252,150,0.6842625,0.70816,6
35JKL,19,252,149,0.6842625,0.70816,6
35JKL,19,252,148,0.6842625,0.70816,6
35JKL,19,252,147,0.6848675,0.71234,6
35JKL,19,252,146,0.6848675,0.71234,6
35JKL,19,252,145,0.6848675,0.71234,6
35JKL,19,252,144,0.6786525,0.7077475,6
35JKL,19,252,143,0.6786525,0.7077475,6
35JKL,19,252,142,0.6786525,0.7077475,6
35JKL,19,252,141,0.664435,0.6922925,6
35JKL,19,252,140,0.664435,0.6922925,6
35JKL,19,252,139,0.664435,0.6922925,6
35JKL,19,252,138,0.6625925,0.686655,6
35JKL,19,252,137,0.6625925,0.686655,6
35JKL,19,252,136,0.6625925,0.686655,6
35JKL,19,252,135,0.6755175,0.701725,6
35JKL,19,252,134,0.6755175,0.701725,6
35JKL,19,252,133,0.6755175,0.701725,6
35JKL,19,252,132,0.6877825,0.7150625,6
35JKL,19,252,131,0.6877825,0.7150625,6
35JKL,19,252,130,0.6877825,0.7150625,6
35JKL,19,252,129,0.6883875,0.7149525,6
35JKL,19,252,128,0.6883875,0.7149525,6
35JKL,19,252,127,0.6883875,0.7149525,7
35JKL,19,252,126,0.696005,0.719545,7
35JKL,19,252,125,0.696005,0.719545,7
35JKL,19,252,124,0.696005,0.719545,7
35JKL,19,252,123,0.70541,0.729115,2
35JKL,19,252,122,0.70541,0.729115,2
35JKL,19,252,121,0.70541,0.729115,2
35JKL,19,252,120,0.714045,0.74039,2
35JKL,19,252,119,0.714045,0.74039,2
35JKL,19,252,118,0.714045,0.74039,2
35JKL,19,252,117,0.71278,0.74699,2
35JKL,19,252,116,0.71278,0.74699,7
35JKL,19,252,115,0.71278,0.74699,7
35JKL,19,252,114,0.7007625,0.7387125,7
35JKL,19,252,113,0.7007625,0.7387125,7
35JKL,19,252,112,0.7007625,0.7387125,7
35JKL,19,252,111,0.7051625,0.738795,7
35JKL,19,252,110,0.7051625,0.738795,7
35JKL,19,252,109,0.7051625,0.738795,7
35JKL,19,252,108,0.70706,0.7421225,7
35JKL,19,252,107,0.70706,0.7421225,7
35JKL,19,252,106,0.70706,0.7421225,7
35JKL,19,252,105,0.7125325,0.74545,7
35JKL,19,252,104,0.7125325,0.74545,7
35JKL,19,252,103,0.7125325,0.74545,7
35JKL,19,252,102,0.719655,0.749685,7
35JKL,19,252,101,0.719655,0.749685,7
35JKL,19,252,100,0.719655,0.749685,7
35JKL,19,252,99,0.733405,0.76008,7
35JKL,19,252,98,0.733405,0.76008,7
35JKL,19,252,97,0.733405,0.76008,7
35JKL,19,252,96,0.7539475,0.77889,7
35JKL,19,252,95,0.7539475,0.77889,6
35JKL,19,252,94,0.7539475,0.77889,6
35JKL,19,252,93,0.768055,0.7940975,6
35JKL,19,252,92,0.768055,0.7940975,6
35JKL,19,252,91,0.768055,0.7940975,6
35JKL,19,252,90,0.777405,0.8015225,6
35JKL,19,252,89,0.777405,0.8015225,6
35JKL,19,252,88,0.777405,0.8015225,6
35JKL,19,252,87,0.7799075,0.807325,6
35JKL,19,252,86,0.7799075,0.807325,6
35JKL,19,252,85,0.7799075,0.807325,6
35JKL,19,252,84,0.76481,0.79825,6
35JKL,19,252,83,0.76481,0.79825,6
35JKL,19,252,82,0.76481,0.79825,6
35JKL,19,252,81,0.75854,0.7876075,6
35JKL,19,252,80,0.75854,0.7876075,6
35JKL,19,252,79,0.75854,0.7876075,6
35JKL,19,252,78,0.74193,0.77647,6
35JKL,19,252,77,0.74193,0.77647,6
35JKL,19,252,76,0.74193,0.77647,6
35JKL,19,252,75,0.7152825,0.751005,6
35JKL,19,252,74,0.7152825,0.751005,6
35JKL,19,252,73,0.7152825,0.751005,6
35JKL,19,252,72,0.72686,0.7546075,6
35JKL,19,252,71,0.72686,0.7546075,6
35JKL,19,252,70,0.72686,0.7546075,6
35JKL,19,252,69,0.7483925,0.7758375,6
35JKL,19,252,68,0.7483925,0.7758375,6
35JKL,19,252,67,0.7483925,0.7758375,6
35JKL,19,252,66,0.7553775,0.78329,6
35JKL,19,252,65,0.7553775,0.78329,6
35JKL,19,252,64,0.7553775,0.78329,6
35JKL,19,252,63,0.7648925,0.7906325,6
35JKL,19,252,62,0.7648925,0.7906325,6
35JKL,19,252,61,0.7648925,0.7906325,6
35JKL,19,252,60,0.7778725,0.8030075,6
35JKL,19,252,59,0.7778725,0.8030075,6
35JKL,19,252,58,0.7778725,0.8030075,6
35JKL,19,252,57,0.7807325,0.80716,6
35JKL,19,252,56,0.7807325,0.80716,6
35JKL,19,252,55,0.7807325,0.80716,6
35JKL,19,252,54,0.7773775,0.804685,6
35JKL,19,252,53,0.7773775,0.804685,6
35JKL,19,252,52,0.7773775,0.804685,6
35JKL,19,252,51,0.782025,0.8039425,6
35JKL,19,252,50,0.782025,0.8039425,6
35JKL,19,252,49,0.782025,0.8039425,6
35JKL,19,252,48,0.78626,0.80804,6
35JKL,19,252,47,0.78626,0.80804,6
35JKL,19,252,46,0.78626,0.80804,6
35JKL,19,252,45,0.78296,0.8088925,6
35JKL,19,252,44,0.78296,0.8088925,6
35JKL,19,252,43,0.78296,0.8088925,6
35JKL,19,252,42,0.781695,0.8087825,6
35JKL,19,252,41,0.781695,0.8087825,6
35JKL,19,252,40,0.781695,0.8087825,6
35JKL,19,252,39,0.7819425,0.8076275,6
35JKL,19,252,38,0.7819425,0.8076275,6
35JKL,19,252,37,0.7819425,0.8076275,6
35JKL,19,252,36,0.780155,0.8130175,6
35JKL,19,252,35,0.780155,0.8130175,6
35JKL,19,252,34,0.780155,0.8130175,6
35JKL,19,252,33,0.772785,0.80122,6
35JKL,19,252,32,0.772785,0.80122,6
35JKL,19,252,31,0.772785,0.80122,6
35JKL,19,252,30,0.766295,0.79836,6
35JKL,19,252,29,0.766295,0.79836,6
35JKL,19,252,28,0.766295,0.79836,6
35JKL,19,252,27,0.75293,0.7916775,6
35JKL,19,252,26,0.75293,0.7916775,6
35JKL,19,252,25,0.75293,0.7916775,6
35JKL,19,252,24,0.7370625,0.7815575,6
35JKL,19,252,23,0.7370625,0.7815575,6
35JKL,19,252,22,0.7370625,0.7815575,6
35JKL,19,252,21,0.7183075,0.7633525,6
35JKL,19,252,20,0.7183075,0.7633525,6
35JKL,19,252,19,0.7183075,0.7633525,6
35JKL,19,252,18,0.68803,0.7356325,6
35JKL,19,252,17,0.68803,0.7356325,6
35JKL,19,252,16,0.68803,0.7356325,6
35JKL,19,252,15,0.6621525,0.705025,6
35JKL,19,252,14,0.6621525,0.705025,6
35JKL,19,252,13,0.6621525,0.705025,6
35JKL,19,252,12,0.6546175,0.6823925,6
35JKL,19,252,11,0.6546175,0.6823925,6
35JKL,19,252,10,0.6546175,0.6823925,6
35JKL,19,252,9,0.6536275,0.6773875,6
35JKL,19,252,8,0.6536275,0.6773875,6
35JKL,19,252,7,0.6536275,0.6773875,6
35JKL,19,252,6,0.65833,0.6809075,6
35JKL,19,252,5,0.65833,0.6809075,6
35JKL,19,252,4,0.65833,0.6809075,6
35JKL,19,252,3,0.680935,0.69738,6
35JKL,19,252,2,0.680935,0.69738,6
35JKL,19,252,1,0.680935,0.69738,6
35JKL,19,252,0,0.685335,0.70827,6
35JKL,19,251,255,0.5728875,0.5985175,7
35JKL,19,251,254,0.5728875,0.5985175,7
35JKL,19,251,253,0.5728875,0.5985175,7
35JKL,19,251,252,0.579405,0.598655,7
35JKL,19,251,251,0.579405,0.598655,7
35JKL,19,251,250,0.579405,0.598655,7
35JKL,19,251,249,0.5725025,0.5898825,7
35JKL,19,251,248,0.5725025,0.5898825,7
35JKL,19,251,247,0.5725025,0.5898825,7
35JKL,19,251,246,0.5672225,0.5898,7
35JKL,19,251,245,0.5672225,0.5898,7
35JKL,19,251,244,0.5672225,0.5898,7
35JKL,19,251,243,0.569395,0.5947225,7
35JKL,19,251,242,0.569395,0.5947225,7
35JKL,19,251,241,0.569395,0.5947225,7
35JKL,19,251,240,0.564775,0.588095,7
35JKL,19,251,239,0.564775,0.588095,7
35JKL,19,251,238,0.564775,0.588095,7
35JKL,19,251,237,0.5567725,0.5791575,7
35JKL,19,251,236,0.5567725,0.5791575,5
35JKL,19,251,235,0.5567725,0.5791575,5
35JKL,19,251,234,0.5556175,0.5776175,5
35JKL,19,251,233,0.5556175,0.5776175,7
35JKL,19,251,232,0.5556175,0.5776175,7
35JKL,19,251,231,0.55647,0.576985,7
35JKL,19,251,230,0.55647,0.576985,7
35JKL,19,251,229,0.55647,0.576985,7
35JKL,19,251,228,0.55977,0.58111,7
35JKL,19,251,227,0.55977,0.58111,7
35JKL,19,251,226,0.55977,0.58111,7
35JKL,19,251,225,0.5651325,0.588315,7
35JKL,19,251,224,0.5651325,0.588315,7
35JKL,19,251,223,0.5651325,0.588315,7
35JKL,19,251,222,0.56604,0.58804,7
35JKL,19,251,221,0.56604,0.58804,7
35JKL,19,251,220,0.56604,0.58804,7
35JKL,19,251,219,0.572035,0.593925,7
35JKL,19,251,218,0.572035,0.593925,7
35JKL,19,251,217,0.572035,0.593925,7
35JKL,19,251,216,0.571705,0.59211,7
35JKL,19,251,215,0.571705,0.59211,7
35JKL,19,251,214,0.571705,0.59211,7
35JKL,19,251,213,0.5668375,0.5909,7
35JKL,19,251,212,0.5668375,0.5909,7
35JKL,19,251,211,0.5668375,0.5909,7
35JKL,19,251,210,0.5649675,0.5919725,7
35JKL,19,251,209,0.5649675,0.5919725,7
35JKL,19,251,208,0.5649675,0.5919725,7
35JKL,19,251,207,0.57099,0.600855,7
35JKL,19,251,206,0.57099,0.600855,7
35JKL,19,251,205,0.57099,0.600855,7
35JKL,19,251,204,0.5806425,0.60707,7
35JKL,19,251,203,0.5806425,0.60707,7
35JKL,19,251,202,0.5806425,0.60707,7
35JKL,19,251,201,0.5927975,0.6199125,7
35JKL,19,251,200,0.5927975,0.6199125,7
35JKL,19,251,199,0.5927975,0.6199125,7
35JKL,19,251,198,0.6155125,0.6305825,7
35JKL,19,251,197,0.6155125,0.6305825,7
35JKL,19,251,196,0.6155125,0.6305825,7
35JKL,19,251,195,0.61807,0.6383925,7
35JKL,19,251,194,0.61807,0.6383925,7
35JKL,19,251,193,0.61807,0.6383925,7
35JKL,19,251,192,0.6161725,0.63402,7
35JKL,19,251,191,0.6161725,0.63402,6
35JKL,19,251,190,0.6161725,0.63402,6
35JKL,19,251,189,0.6178775,0.6394375,6
35JKL,19,251,188,0.6178775,0.6394375,6
35JKL,19,251,187,0.6178775,0.6394375,6
35JKL,19,251,186,0.6070425,0.63127,6
35JKL,19,251,185,0.6070425,0.63127,6
35JKL,19,251,184,0.6070425,0.63127,6
35JKL,19,251,183,0.60091,0.624725,6
35JKL,19,251,182,0.60091,0.624725,6
35JKL,19,251,181,0.60091,0.624725,6
35JKL,19,251,180,0.60806,0.636825,6
35JKL,19,251,179,0.60806,0.636825,6
35JKL,19,251,178,0.60806,0.636825,6
35JKL,19,251,177,0.6261825,0.6528025,6
35JKL,19,251,176,0.6261825,0.6528025,6
35JKL,19,251,175,0.6261825,0.6528025,6
35JKL,19,251,174,0.6341025,0.661905,6
35JKL,19,251,173,0.6341025,0.661905,6
35JKL,19,251,172,0.6341025,0.661905,6
35JKL,19,251,171,0.6514825,0.6800825,6
35JKL,19,251,170,0.6514825,0.6800825,6
35JKL,19,251,169,0.6514825,0.6800825,6
35JKL,19,251,168,0.6664975,0.6919625,6
35JKL,19,251,167,0.6664975,0.6919625,6
35JKL,19,251,166,0.6664975,0.6919625,6
35JKL,19,251,165,0.67197,0.6953175,6
35JKL,19,251,164,0.67197,0.6953175,6
35JKL,19,251,163,0.67197,0.6953175,6
35JKL,19,251,162,0.6712275,0.6943275,6
35JKL,19,251,161,0.6712275,0.6943275,6
35JKL,19,251,160,0.6712275,0.6943275,6
35JKL,19,251,159,0.667515,0.6920175,6
35JKL,19,251,158,0.667515,0.6920175,7
35JKL,19,251,157,0.667515,0.6920175,7
35JKL,19,251,156,0.67307,0.6990025,7
35JKL,19,251,155,0.67307,0.6990025,7
35JKL,19,251,154,0.67307,0.6990025,6
35JKL,19,251,153,0.6846475,0.7077475,6
35JKL,19,251,152,0.6846475,0.7077475,6
35JKL,19,251,151,0.6846475,0.7077475,6
35JKL,19,251,150,0.68957,0.7102775,6
35JKL,19,251,149,0.68957,0.7102775,6
35JKL,19,251,148,0.68957,0.7102775,6
35JKL,19,251,147,0.690175,0.7114325,6
35JKL,19,251,146,0.690175,0.7114325,6
35JKL,19,251,145,0.690175,0.7114325,6
35JKL,19,251,144,0.681265,0.7051625,6
35JKL,19,251,143,0.681265,0.7051625,6
35JKL,19,251,142,0.681265,0.7051625,6
35JKL,19,251,141,0.668395,0.6914125,6
35JKL,19,251,140,0.668395,0.6914125,6
35JKL,19,251,139,0.668395,0.6914125,6
35JKL,19,251,138,0.66537,0.68737,6
35JKL,19,251,137,0.66537,0.68737,6
35JKL,19,251,136,0.66537,0.68737,6
35JKL,19,251,135,0.6677625,0.691,6
35JKL,19,251,134,0.6677625,0.691,6
35JKL,19,251,133,0.6677625,0.691,6
35JKL,19,251,132,0.6792575,0.694575,6
35JKL,19,251,131,0.6792575,0.694575,6
35JKL,19,251,130,0.6792575,0.694575,6
35JKL,19,251,129,0.676535,0.699415,6
35JKL,19,251,128,0.676535,0.699415,6
35JKL,19,251,127,0.676535,0.699415,7
35JKL,19,251,126,0.678955,0.6955375,7
35JKL,19,251,125,0.678955,0.6955375,7
35JKL,19,251,124,0.678955,0.6955375,7
35JKL,19,251,123,0.6930625,0.7044475,2
35JKL,19,251,122,0.6930625,0.7044475,2
35JKL,19,251,121,0.6930625,0.7044475,2
35JKL,19,251,120,0.7094525,0.72389,2
35JKL,19,251,119,0.7094525,0.72389,2
35JKL,19,251,118,0.7094525,0.72389,2
35JKL,19,251,117,0.7186925,0.7418475,2
